Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;10;85;127;58;60;56;7.0;23.0;15.0;16.0;15.0;94;33;18720.0;0.0;0.0;600.0;15720.0;2400.0;720.0;3218.0;764.0;9841;0.0;16.0;13.0;20.0;1.0;20.0;65.0;0.0;0.0;0;0;15.164965986394558;2.6006927057734988;8.0;22.0;32.19398907103825;21.263711537490515;5;93
11;11;73;122;53;56;56;6.0;22.0;14.0;15.0;16.0;98;28;26340.0;0.0;0.0;6000.0;16740.0;3600.0;0.0;2886.0;432.0;5147;0.0;15.0;11.0;18.0;0.0;11.0;61.0;0.0;0.0;0;0;14.46031746031746;2.324191138758492;6.0;21.0;28.063037249283667;19.85972390933619;2;95
12;12;84;123;53;56;56;6.0;22.0;13.0;16.0;16.0;85;23;25260.0;0.0;0.0;7200.0;14100.0;3960.0;1620.0;2598.0;144.0;3339;0.0;16.0;12.0;20.0;2.0;25.0;71.0;0.0;0.0;0;0;14.512738853503185;2.704354264723346;6.0;21.0;22.864864864864863;12.459622014960738;3;75
13;13;81;140;51;53;56;7.0;22.0;15.0;16.0;16.0;87;24;25140.0;0.0;0.0;5760.0;14700.0;4680.0;0.0;2855.0;401.0;7699;0.0;16.0;11.0;20.0;0.0;8.0;58.0;69.29583333333333;12.924136952702963;51;140;14.926493108728943;2.2180077664644147;8.0;20.0;23.87286063569682;18.34945944674972;1;78
14;14;75;127;53;54;56;7.0;21.0;15.0;16.0;16.0;90;22;25620.0;0.0;0.0;7980.0;14760.0;2880.0;120.0;2836.0;382.0;6374;0.0;16.0;12.0;19.0;0.0;13.0;59.0;68.15416666666667;11.441389745374273;53;127;15.199697428139183;2.121726789211308;7.0;21.0;21.557692307692307;12.6227259361507;2;86
15;15;74;158;55;57;56;8.0;23.0;16.0;16.0;16.0;99;31;23640.0;0.0;0.0;6240.0;14640.0;2760.0;1140.0;3521.0;1067.0;9999;0.0;16.0;12.0;18.0;1.0;17.0;61.0;76.5736111111111;17.866561668344737;55;158;15.467532467532468;2.2058624109899934;9.0;22.0;30.709141274238227;21.8053882787799;4;97
16;16;72;124;56;58;56;7.0;22.0;15.0;16.0;16.0;99;29;22860.0;1620.0;0.0;7500.0;12540.0;2820.0;720.0;3070.0;616.0;7421;0.0;16.0;11.0;19.0;1.0;19.0;62.0;73.58055555555555;12.818136444646711;56;124;15.466981132075471;2.166173118837937;9.0;22.0;29.19402985074627;15.411831217339026;8;92
17;17;87;114;56;58;56;6.0;23.0;14.0;16.0;15.0;90;24;25800.0;0.0;0.0;5460.0;17820.0;2520.0;1020.0;2588.0;134.0;2593;0.0;16.0;13.0;21.0;1.0;25.0;69.0;69.78611111111111;7.585170208951506;56;114;14.783060921248143;2.518970194104108;7.0;21.0;23.533799533799534;9.9418776990863;5;69
18;18;36;173;52;55;56;7.0;26.0;16.0;15.0;18.0;99;37;28259.0;0.0;0.0;5160.0;19380.0;3720.0;1020.0;4880.0;2426.0;14858;0.0;15.0;11.0;20.0;1.0;7.0;58.0;0.0;0.0;0;0;15.317843866171003;2.4588239923663417;7.0;24.0;36.794019933554814;35.267145131135855;1;99
19;19;68;121;60;64;57;7.0;24.0;15.0;18.0;17.0;93;43;24540.0;0.0;0.0;3300.0;21240.0;0.0;4860.0;2689.0;235.0;3442;0.0;18.0;13.0;24.0;4.0;62.0;81.0;78.46805555555555;8.60129716297504;60;121;16.375;2.9372150317702554;8.0;24.0;42.613425925925924;22.639201197383798;6;87
20;20;82;93;49;51;57;8.0;23.0;14.0;17.0;16.0;81;20;26580.0;0.0;0.0;3720.0;21420.0;1440.0;540.0;2512.0;58.0;2839;0.0;17.0;13.0;21.0;1.0;18.0;70.0;0.0;0.0;0;0;15.480830670926517;2.431249553184127;8.0;22.0;20.007556675062972;13.37946256257749;2;76
21;21;80;123;50;51;56;7.0;23.0;15.0;16.0;16.0;93;21;24836.0;0.0;0.0;5580.0;15540.0;3720.0;480.0;2799.0;345.0;6945;0.0;16.0;12.0;18.0;1.0;6.0;55.0;66.85416666666667;12.356379790528363;50;123;15.100609756097562;2.1059438805907202;8.0;19.0;20.552058111380145;15.709232241085852;1;85
22;22;67;155;52;54;56;8.0;21.0;15.0;16.0;16.0;99;27;24716.0;0.0;0.0;5220.0;16560.0;2940.0;840.0;3351.0;897.0;8775;0.0;16.0;13.0;20.0;1.0;12.0;57.0;72.16689847009735;17.15129323935835;52;155;15.07085346215781;2.0954987598661887;8.0;23.0;26.52185089974293;17.970631873748328;6;90
23;23;69;127;56;60;56;6.0;22.0;14.0;16.0;16.0;98;30;23760.0;0.0;1080.0;6120.0;15960.0;1680.0;480.0;3052.0;598.0;8532;0.0;16.0;10.0;19.0;1.0;24.0;65.0;72.97361111111111;12.2157968432449;56;127;14.751173708920188;2.3812769353992933;7.0;21.0;29.890274314214462;14.960727647584545;11;90
24;24;86;109;55;58;56;8.0;21.0;15.0;16.0;16.0;85;24;21120.0;1680.0;0.0;7320.0;10380.0;3420.0;1920.0;2668.0;214.0;4733;0.0;16.0;11.0;20.0;2.0;20.0;64.0;69.02361111111111;8.408378643015608;55;109;15.012139605462822;2.230259170672931;8.0;21.0;24.230024213075062;10.867811024502808;6;76
25;25;41;111;54;56;56;7.0;22.0;14.0;16.0;18.0;93;26;29760.0;0.0;0.0;5580.0;19740.0;4440.0;420.0;2836.0;382.0;8462;0.0;16.0;11.0;20.0;0.0;18.0;62.0;0.0;0.0;0;0;15.042179261862918;2.3026643457374685;7.0;21.0;26.06685236768802;19.69774357106862;4;90
26;26;81;113;61;65;56;7.0;24.0;15.0;18.0;15.0;95;46;23520.0;0.0;0.0;3900.0;19620.0;0.0;540.0;2889.0;435.0;4528;0.0;18.0;12.0;23.0;0.0;59.0;80.0;79.33611111111111;8.692802028043975;61;113;15.827743902439025;2.7518106735737704;7.0;23.0;46.03855421686747;19.50776077462074;11;92
27;27;77;114;55;58;57;7.0;23.0;14.0;15.0;16.0;90;25;27775.0;0.0;0.0;3360.0;20940.0;3480.0;120.0;2619.0;165.0;3335;0.0;15.0;11.0;20.0;0.0;18.0;63.0;69.19305555555556;8.506546929487914;55;114;14.753303964757709;2.041620913897479;9.0;20.0;24.82151029748284;11.69991666179356;8;85
28;28;78;129;54;56;58;7.0;22.0;15.0;16.0;15.0;99;37;25620.0;0.0;0.0;6840.0;15960.0;2820.0;1080.0;3326.0;872.0;8868;0.0;16.0;12.0;21.0;1.0;18.0;64.0;77.55555555555556;14.185858459991541;54;129;14.862179487179487;2.3322390185354553;7.0;21.0;37.05655526992288;22.86220912616918;3;98
29;29;77;160;57;58;59;6.0;24.0;16.0;15.0;16.0;99;39;24773.0;0.0;0.0;3960.0;17220.0;3600.0;0.0;3815.0;1361.0;8734;0.0;15.0;12.0;19.0;0.0;17.0;63.0;0.0;0.0;0;0;15.516501650165017;2.3871683183282824;6.0;22.0;38.71944444444444;24.105477932578413;8;97
