Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;10;69;122;47;50;52;7.0;19.0;12.0;13.0;14.0;99;21;23940.0;0.0;0.0;3720.0;15420.0;4800.0;780.0;2894.0;656.0;8747;0.0;13.0;8.0;17.0;1.0;8.0;52.0;0.0;0.0;0;0;12.787698412698413;2.0998316873964695;7.0;19.0;20.099041533546327;17.797757129080928;2;94
11;11;73;128;48;51;51;7.0;20.0;12.0;14.0;13.0;99;30;22080.0;0.0;1260.0;3120.0;16080.0;2880.0;2340.0;2735.0;497.0;8718;0.0;14.0;9.0;19.0;3.0;14.0;55.0;0.0;0.0;0;0;12.985989492119089;2.1961149887181275;7.0;19.0;29.533898305084747;18.219168928401633;2;99
12;12;31;146;47;50;51;6.0;22.0;14.0;13.0;13.0;99;22;21720.0;0.0;0.0;1920.0;16140.0;3660.0;1260.0;2912.0;674.0;7603;0.0;13.0;7.0;17.0;1.0;11.0;53.0;0.0;0.0;0;0;13.084192439862543;2.400914262588365;6.0;21.0;21.508108108108107;14.31597819067493;3;90
13;13;77;156;47;47;50;6.0;20.0;13.0;13.0;12.0;100;35;7980.0;3960.0;0.0;3480.0;3900.0;600.0;600.0;3710.0;1472.0;10579;0.0;13.0;10.0;17.0;1.0;10.0;50.0;0.0;0.0;0;0;13.107456140350877;2.377588455160274;8.0;23.0;33.064516129032256;26.676146749690634;2;99
14;14;44;134;45;46;49;7.0;21.0;14.0;12.0;12.0;99;32;24120.0;3180.0;0.0;3240.0;17220.0;3660.0;1620.0;3205.0;967.0;7036;0.0;12.0;7.0;17.0;2.0;9.0;52.0;0.0;0.0;0;0;13.041379310344828;2.220207700967188;7.0;20.0;30.809941520467838;25.39780843096497;2;99
15;15;88;138;49;50;49;5.0;20.0;14.0;12.0;13.0;99;34;11460.0;0.0;0.0;1860.0;8340.0;1260.0;0.0;3206.0;968.0;23129;0.0;12.0;9.0;18.0;0.0;8.0;53.0;74.81805555555556;15.406310272714094;49;138;13.368217054263566;2.2832550033344474;6.0;20.0;33.846689895470384;22.39721037533949;2;92
16;16;72;145;48;51;49;7.0;22.0;14.0;13.0;13.0;100;30;27960.0;0.0;0.0;4020.0;18060.0;5880.0;0.0;3535.0;1297.0;9010;0.0;13.0;7.0;18.0;0.0;15.0;55.0;75.05833333333334;21.963086139652088;48;145;13.543010752688172;2.086166994150503;7.0;20.0;29.197604790419163;21.436646533967306;2;99
17;17;61;131;46;52;50;7.0;22.0;14.0;13.0;13.0;99;29;23040.0;2820.0;0.0;2520.0;17040.0;3480.0;480.0;2723.0;485.0;6594;0.0;13.0;8.0;16.0;1.0;22.0;57.0;0.0;0.0;0;0;13.542904290429043;2.181676047670298;8.0;22.0;28.65951742627346;16.156553025483063;2;87
18;18;68;116;46;51;50;7.0;20.0;13.0;13.0;13.0;96;35;17087.0;0.0;0.0;3480.0;11700.0;1920.0;0.0;2967.0;729.0;16203;0.0;13.0;10.0;17.0;0.0;14.0;55.0;74.825;15.4712973491775;46;116;13.245960502692999;2.159403223601938;7.0;21.0;34.41337386018237;20.4102141688043;2;93
19;20;85;107;64;55;51;9.0;20.0;14.0;0.0;13.0;84;36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2740.0;502.0;14437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;13.833333333333334;2.733536577809454;9.0;19.0;33.3125;9.491566980746645;24;58
20;21;82;107;47;51;52;6.0;20.0;13.0;13.0;12.0;94;23;25620.0;0.0;0.0;2880.0;16140.0;6600.0;240.0;2433.0;195.0;2404;0.0;13.0;8.0;16.0;0.0;11.0;54.0;0.0;0.0;0;0;12.837412587412587;2.0147530044480555;8.0;19.0;22.216666666666665;15.604406428954611;3;91
21;23;45;129;57;59;53;4.0;22.0;14.0;0.0;13.0;100;48;0.0;1260.0;0.0;0.0;0.0;0.0;0.0;3822.0;1584.0;23224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.33194444444445;15.290141398852843;57;129;13.796498905908097;2.3408064958202064;5.0;21.0;47.054054054054056;22.393627567607663;13;100
22;24;42;123;52;57;54;7.0;21.0;14.0;13.0;13.0;94;31;18180.0;0.0;0.0;2220.0;15960.0;0.0;1140.0;3293.0;1055.0;25604;0.0;13.0;8.0;18.0;1.0;36.0;62.0;76.04722222222222;13.982747030042875;52;123;13.398706896551724;1.9746448961305694;8.0;20.0;30.004273504273506;16.8044300892964;10;86
23;25;67;127;60;63;55;6.0;21.0;14.0;13.0;14.0;98;47;17460.0;0.0;0.0;4260.0;12660.0;540.0;1440.0;3829.0;1591.0;25901;0.0;13.0;6.0;19.0;2.0;44.0;70.0;85.39166666666667;14.300230670245226;60;127;13.682926829268293;2.407332910939349;6.0;20.0;45.984189723320156;19.53206917660636;17;93
24;26;38;124;55;58;56;8.0;21.0;14.0;14.0;16.0;97;42;22440.0;0.0;660.0;3240.0;17340.0;1860.0;0.0;3831.0;1593.0;22966;0.0;14.0;10.0;18.0;0.0;23.0;66.0;83.85416666666667;15.96322542508945;55;124;14.046875;2.148512579856951;8.0;20.0;42.28151260504202;23.483781159429135;9;94
25;27;70;140;65;71;57;7.0;23.0;14.0;16.0;12.0;99;56;19309.0;0.0;1140.0;4740.0;14580.0;0.0;180.0;4136.0;1898.0;19943;0.0;16.0;9.0;22.0;0.0;56.0;80.0;0.0;0.0;0;0;14.878661087866108;2.9482859154283974;7.0;22.0;54.1764705882353;18.55009738609069;23;97
