Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;16;77;166;59;60;62;7.0;21.0;14.0;13.0;14.0;99;37;28260.0;0.0;1620.0;5580.0;14760.0;7920.0;480.0;2967.0;1148.0;7600;0.0;13.0;8.0;20.0;1.0;20.0;66.0;87.21666666666667;19.261944346301078;59;166;13.587848932676518;2.1524607226912984;8.0;20.0;36.9512893982808;28.610924833486656;1;98
11;17;82;137;63;64;62;8.0;20.0;14.0;14.0;14.0;99;33;26400.0;0.0;0.0;5820.0;16800.0;3780.0;0.0;2399.0;580.0;7962;0.0;14.0;10.0;18.0;0.0;25.0;70.0;83.60555555555555;13.312378209029628;63;137;13.93042071197411;1.902139865771213;8.0;20.0;32.98157894736842;18.375245866785566;4;88
12;18;91;121;58;60;61;7.0;22.0;14.0;14.0;14.0;97;39;30930.0;0.0;0.0;6660.0;16920.0;7380.0;1800.0;2263.0;444.0;740;0.0;14.0;10.0;22.0;2.0;22.0;69.0;0.0;0.0;0;0;14.089668615984406;1.9173341038074796;9.0;22.0;39.13333333333333;27.384586094289535;2;91
13;19;91;115;60;62;61;7.0;25.0;15.0;14.0;14.0;98;34;29160.0;0.0;0.0;5100.0;17160.0;6900.0;720.0;2256.0;437.0;2755;0.0;14.0;11.0;19.0;1.0;15.0;68.0;81.43472222222222;13.083223563469684;60;115;14.352048558421851;2.021254562579089;8.0;24.0;33.665060240963854;22.806067855298235;2;94
14;20;93;163;57;60;61;7.0;21.0;15.0;14.0;15.0;98;29;28757.0;0.0;0.0;7620.0;15960.0;5220.0;840.0;2395.0;576.0;7288;0.0;14.0;9.0;20.0;2.0;10.0;65.0;80.30555555555556;15.84792212886185;57;163;14.729393468118197;1.9925656786155195;8.0;20.0;28.71979434447301;20.529523388256372;1;97
15;21;88;154;56;57;61;8.0;22.0;14.0;15.0;14.0;93;31;32100.0;0.0;0.0;4380.0;20160.0;7560.0;300.0;2476.0;657.0;10103;0.0;15.0;10.0;18.0;0.0;13.0;65.0;0.0;0.0;0;0;14.361739130434783;2.0611344537159377;8.0;21.0;31.32951289398281;23.54749550295887;1;90
16;22;92;160;57;58;60;8.0;22.0;14.0;14.0;14.0;99;34;31920.0;0.0;0.0;7860.0;17880.0;6180.0;0.0;2528.0;709.0;5414;0.0;14.0;11.0;18.0;0.0;19.0;63.0;81.52916666666667;18.49397001953159;57;160;14.366929133858267;1.9235406624288869;9.0;20.0;33.854881266490764;24.752016440320407;3;94
17;23;82;144;60;61;60;7.0;23.0;15.0;14.0;15.0;99;35;30240.0;0.0;0.0;6960.0;16560.0;6720.0;60.0;2509.0;690.0;6335;0.0;14.0;10.0;17.0;0.0;16.0;67.0;82.91527777777777;16.377484202762293;60;144;14.591549295774648;2.080686343289281;9.0;22.0;34.26737967914438;22.925901450216557;4;94
18;24;84;140;64;64;60;8.0;23.0;15.0;15.0;14.0;96;37;30917.0;0.0;0.0;4560.0;19620.0;6780.0;1020.0;2198.0;379.0;4309;0.0;15.0;11.0;20.0;1.0;22.0;71.0;82.375;12.038638604279326;64;140;14.778963414634147;2.261471331683726;8.0;22.0;37.0736040609137;17.009915403555823;8;76
19;25;72;146;61;64;61;7.0;22.0;14.0;14.0;14.0;96;43;29089.0;0.0;0.0;6480.0;17880.0;4740.0;720.0;2319.0;500.0;6831;0.0;14.0;10.0;19.0;1.0;20.0;72.0;0.0;0.0;0;0;14.205128205128204;2.27486624586038;7.0;22.0;42.91530054644809;23.483186306745555;5;91
20;26;89;104;61;63;61;8.0;23.0;16.0;14.0;15.0;89;30;29197.0;0.0;0.0;5580.0;18420.0;5220.0;1380.0;1887.0;68.0;1714;0.0;14.0;11.0;22.0;1.0;31.0;73.0;77.85833333333333;8.248699392429492;61;104;14.941964285714286;2.2108823811967917;8.0;22.0;30.169811320754718;16.451169424575816;5;88
21;27;87;141;62;64;62;8.0;22.0;16.0;15.0;14.0;99;38;30240.0;0.0;0.0;5520.0;20340.0;4380.0;360.0;2852.0;1033.0;12228;0.0;15.0;10.0;21.0;0.0;15.0;69.0;86.19722222222222;17.07629913898063;62;141;15.177554438860971;2.1404531641392976;8.0;21.0;37.89942528735632;25.47996056657669;5;98
22;28;80;135;59;62;62;8.0;22.0;15.0;14.0;14.0;97;34;34171.0;0.0;0.0;6060.0;21120.0;7020.0;720.0;2306.0;487.0;5580;0.0;14.0;11.0;19.0;1.0;18.0;68.0;81.09166666666667;14.187531204077287;59;135;14.71869918699187;2.0235744593264573;9.0;21.0;34.17789757412399;22.411386374911608;3;96
23;29;89;125;61;64;63;8.0;22.0;15.0;14.0;14.0;96;39;25080.0;0.0;0.0;4920.0;14580.0;5580.0;0.0;2187.0;368.0;4844;0.0;14.0;11.0;19.0;0.0;25.0;70.0;0.0;0.0;0;0;14.646579804560261;1.9705931817427222;8.0;20.0;38.71025641025641;21.429326836188825;5;93
