Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
16;19;77;140.0;44.0;48.0;49.0;8.0;21.0;14.0;13.0;13.0;97.0;32.0;25295.0;0.0;0.0;2940.0;18540.0;3840.0;3780.0;2780.0;615.0;2989.0;0.0;13.0;9.0;17.0;4.0;11.0;54.0;69.49583333333334;19.273614213766734;44.0;140.0;13.752755905511812;2.0521479728866057;8.0;20.0;32.58186397984887;27.716475173113206;2;95
17;20;88;130.0;45.0;48.0;49.0;7.0;21.0;14.0;13.0;13.0;96.0;33.0;24120.0;0.0;0.0;3780.0;17280.0;3060.0;240.0;2526.0;361.0;6553.0;0.0;13.0;10.0;16.0;0.0;16.0;55.0;67.47361111111111;14.389111364110203;45.0;130.0;13.478056426332289;1.9688772758157356;8.0;20.0;32.601010101010104;23.844136119023567;1;94
18;21;67;129.0;45.0;48.0;49.0;8.0;21.0;14.0;13.0;13.0;99.0;45.0;27900.0;0.0;0.0;4320.0;18900.0;4680.0;480.0;2915.0;750.0;10400.0;0.0;13.0;9.0;18.0;0.0;12.0;52.0;74.39027777777778;18.701430870110077;45.0;129.0;13.50327868852459;2.0010216417763442;8.0;19.0;44.635883905013195;32.323143802454005;2;97
19;22;82;122.0;47.0;50.0;49.0;6.0;21.0;14.0;13.0;13.0;99.0;30.0;18840.0;0.0;0.0;3600.0;14520.0;720.0;360.0;2411.0;246.0;5115.0;0.0;13.0;10.0;16.0;0.0;16.0;57.0;66.5125;12.308414437782888;47.0;122.0;13.87402799377916;1.8676239124973892;7.0;19.0;29.16301703163017;18.69944622694365;4;98
20;23;79;142.0;45.0;46.0;49.0;7.0;22.0;14.0;13.0;13.0;99.0;39.0;24900.0;0.0;0.0;4200.0;17100.0;3600.0;0.0;2661.0;496.0;5769.0;0.0;13.0;10.0;17.0;0.0;10.0;53.0;0.0;0.0;0.0;0.0;13.400981996726678;1.8266796233834746;7.0;20.0;38.42368421052632;30.77356977916128;1;94
21;24;85;133.0;46.0;48.0;49.0;8.0;21.0;14.0;13.0;13.0;99.0;38.0;28800.0;0.0;0.0;4980.0;20400.0;3420.0;960.0;2557.0;392.0;5984.0;0.0;13.0;9.0;18.0;2.0;22.0;54.0;69.95972222222223;16.35363669818346;46.0;133.0;13.8202416918429;2.0073914629169116;8.0;20.0;38.3125;28.21003704187299;3;95
22;25;79;148.0;45.0;48.0;48.0;8.0;22.0;14.0;13.0;12.0;99.0;34.0;31860.0;0.0;0.0;5880.0;20580.0;5400.0;1140.0;3064.0;899.0;2379.0;0.0;13.0;10.0;18.0;2.0;15.0;54.0;0.0;0.0;0.0;0.0;13.685950413223141;2.009206322687625;9.0;21.0;34.27925531914894;28.201105219754478;2;97
23;26;74;148.0;48.0;52.0;49.0;8.0;22.0;14.0;12.0;13.0;99.0;36.0;27120.0;3840.0;0.0;3300.0;20340.0;3480.0;1080.0;3083.0;918.0;2167.0;0.0;12.0;9.0;17.0;0.0;17.0;57.0;0.0;0.0;0.0;0.0;13.67244094488189;1.9960069258615551;9.0;20.0;35.84575835475579;26.099608754234744;7;99
24;27;57;144.0;46.0;51.0;49.0;7.0;20.0;14.0;13.0;13.0;99.0;38.0;22137.0;0.0;0.0;4380.0;14280.0;3480.0;1440.0;2495.0;330.0;4740.0;0.0;13.0;10.0;17.0;1.0;14.0;56.0;69.27361111111111;13.4692601984374;46.0;144.0;13.370650529500756;1.9726536725331232;9.0;19.0;37.94075829383886;23.079787373521903;3;96
25;28;77;119.0;49.0;54.0;50.0;7.0;20.0;15.0;13.0;13.0;96.0;42.0;23100.0;0.0;0.0;2580.0;19200.0;1320.0;3960.0;2568.0;403.0;7031.0;0.0;13.0;8.0;18.0;4.0;19.0;59.0;72.7125;13.86449740143668;49.0;119.0;13.945652173913043;2.0502604841653795;8.0;20.0;41.2970297029703;23.813339532543246;5;95
26;29;78;133.0;47.0;51.0;50.0;8.0;22.0;14.0;13.0;13.0;99.0;48.0;22973.0;0.0;0.0;4860.0;14520.0;3600.0;120.0;3028.0;863.0;7295.0;0.0;13.0;10.0;17.0;0.0;15.0;55.0;78.15833333333333;18.722904496305528;47.0;133.0;13.62847790507365;2.0559539836930614;8.0;21.0;48.12533333333333;31.54193438723898;5;99
