Unnamed: 0;day;label;hr_maxHeartRate;hr_minHeartRate;hr_restingHeartRate;hr_lastSevenDaysAvgRestingHeartRate;resp_lowestRespirationValue;resp_highestRespirationValue;resp_avgWakingRespirationValue;resp_avgSleepRespirationValue;resp_avgTomorrowSleepRespirationValue;str_maxStressLevel;str_avgStressLevel;sleep_sleepTimeSeconds;sleep_napTimeSeconds;sleep_unmeasurableSleepSeconds;sleep_deepSleepSeconds;sleep_lightSleepSeconds;sleep_remSleepSeconds;sleep_awakeSleepSeconds;act_totalCalories;act_activeKilocalories;act_distance;act_activeTime;sleep_averageRespirationValue;sleep_lowestRespirationValue;sleep_highestRespirationValue;sleep_awakeCount;sleep_avgSleepStress;sleep_avgHeartRate;hr_time_series_mean;hr_time_series_std;hr_time_series_min;hr_time_series_max;resp_time_series_mean;resp_time_series_std;resp_time_series_min;resp_time_series_max;stress_time_series_mean;stress_time_series_std;stress_time_series_min;stress_time_series_max
10;11;82;114;51;51;50;8.0;22.0;14.0;14.0;13.0;96;35;20639.0;0.0;0.0;4980.0;12360.0;3300.0;1320.0;2160.0;79.0;1569;0.0;14.0;8.0;22.0;1.0;21.0;59.0;0.0;0.0;0;0;14.02130898021309;1.914338142547895;8.0;22.0;34.93809523809524;19.88445136018823;5;95
11;12;74;93;43;47;50;8.0;19.0;13.0;13.0;13.0;90;27;24420.0;0.0;0.0;2400.0;15900.0;6120.0;60.0;2162.0;81.0;3772;0.0;13.0;10.0;16.0;0.0;10.0;51.0;0.0;0.0;0;0;13.202764976958525;1.9710793097247505;7.0;19.0;26.563106796116504;18.822713970668637;2;84
12;13;75;161;42;43;49;6.0;21.0;14.0;13.0;13.0;98;42;20662.0;0.0;0.0;4320.0;10140.0;6240.0;60.0;2710.0;629.0;9484;0.0;13.0;10.0;15.0;0.0;16.0;51.0;0.0;0.0;0;0;13.609477124183007;1.875915912538354;8.0;19.0;41.541666666666664;26.896954856554963;1;97
13;14;92;94;47;53;49;7.0;20.0;14.0;13.0;13.0;88;31;25660.0;0.0;0.0;3900.0;18540.0;3240.0;480.0;2156.0;75.0;2594;0.0;13.0;9.0;17.0;1.0;22.0;58.0;0.0;0.0;0;0;13.636896046852122;1.9630369916980683;7.0;19.0;29.961363636363636;14.846666536007499;2;85
14;15;58;111;44;48;49;7.0;20.0;14.0;13.0;13.0;96;26;30600.0;0.0;0.0;3960.0;18300.0;8340.0;180.0;2172.0;91.0;2729;0.0;13.0;10.0;16.0;0.0;14.0;52.0;0.0;0.0;0;0;13.29315960912052;1.6772239698034472;9.0;20.0;25.984732824427482;18.975939526364986;1;95
15;16;80;113;48;52;49;7.0;21.0;14.0;13.0;13.0;96;40;18180.0;0.0;0.0;4020.0;12780.0;1380.0;420.0;2267.0;186.0;6728;0.0;13.0;9.0;16.0;0.0;27.0;60.0;68.69305555555556;9.528113757438634;48;113;14.202095808383234;1.8522187156114884;8.0;20.0;39.35034802784223;17.40176921478476;4;91
16;17;74;154;42;44;48;6.0;20.0;14.0;13.0;13.0;96;27;22815.0;0.0;1740.0;4320.0;11700.0;6840.0;420.0;2285.0;204.0;3394;0.0;13.0;9.0;16.0;1.0;10.0;50.0;0.0;0.0;0;0;13.490322580645161;1.8643263660549174;8.0;19.0;27.162303664921467;20.244832394272507;1;93
17;18;93;107;49;52;48;7.0;23.0;14.0;13.0;13.0;95;34;21650.0;0.0;0.0;3780.0;14040.0;3840.0;420.0;2115.0;34.0;702;0.0;13.0;10.0;20.0;0.0;18.0;57.0;0.0;0.0;0;0;13.867807153965785;2.0551356632168223;8.0;20.0;33.50588235294118;21.647563932725856;5;91
18;19;89;95;40;42;48;7.0;20.0;15.0;13.0;12.0;90;22;28918.0;0.0;0.0;4020.0;16020.0;8880.0;0.0;2187.0;106.0;5934;0.0;13.0;9.0;18.0;0.0;9.0;48.0;60.78194444444444;11.726558489041599;40;95;13.544761904761904;2.08678293996974;7.0;20.0;21.632786885245903;21.510414719702606;1;86
19;20;77;102;39;43;48;7.0;21.0;14.0;12.0;13.0;93;28;27240.0;0.0;0.0;4320.0;14280.0;8640.0;540.0;2170.0;89.0;3163;0.0;12.0;10.0;16.0;1.0;10.0;48.0;0.0;0.0;0;0;13.2078125;1.8402449469686775;8.0;20.0;27.501210653753027;20.11186929825049;1;89
20;21;70;129;45;48;47;6.0;19.0;13.0;13.0;14.0;90;26;23580.0;0.0;0.0;2820.0;15840.0;4920.0;540.0;2176.0;95.0;3254;0.0;13.0;9.0;16.0;0.0;17.0;52.0;60.422222222222224;9.327948181886015;45;129;13.30576070901034;1.86537585491787;8.0;19.0;25.87816091954023;14.361710150844276;5;83
21;22;60;123;41;43;46;7.0;20.0;13.0;14.0;13.0;99;25;19200.0;0.0;900.0;5700.0;10320.0;3180.0;0.0;2470.0;389.0;12604;0.0;14.0;10.0;16.0;0.0;10.0;49.0;0.0;0.0;0;0;13.361313868613138;1.8991257372064838;7.0;19.0;24.75563909774436;18.838362369696714;1;91
22;23;85;111;47;48;46;6.0;22.0;14.0;13.0;12.0;91;35;17340.0;0.0;0.0;3780.0;11640.0;1920.0;0.0;2159.0;78.0;1976;0.0;13.0;11.0;17.0;0.0;20.0;56.0;0.0;0.0;0;0;13.539240506329113;1.7761726539351645;8.0;19.0;34.588235294117645;20.218198432753727;3;91
23;24;73;94;41;43;46;7.0;20.0;13.0;12.0;13.0;92;33;26220.0;0.0;0.0;4260.0;14160.0;7800.0;1200.0;2139.0;58.0;2535;0.0;12.0;10.0;14.0;2.0;10.0;48.0;0.0;0.0;0;0;13.028571428571428;1.8913843961430974;8.0;20.0;32.981818181818184;24.895671804879917;1;89
24;25;82;131;48;52;46;7.0;20.0;14.0;13.0;13.0;99;36;22980.0;2340.0;0.0;3300.0;16260.0;3420.0;660.0;2172.0;91.0;2728;0.0;13.0;7.0;17.0;0.0;21.0;57.0;65.76805555555555;9.470294586361563;48;131;14.084425036390101;1.8695068385389948;7.0;19.0;35.536199095022624;18.894438886805794;5;90
25;26;79;158;45;50;47;7.0;22.0;14.0;13.0;13.0;100;35;24660.0;0.0;0.0;3480.0;14340.0;6840.0;240.0;2407.0;326.0;6688;0.0;13.0;10.0;16.0;0.0;15.0;54.0;69.23055555555555;13.801053088732926;45;158;13.68918918918919;1.8810985553708401;7.0;20.0;33.44406779661017;24.965795388595858;3;100
26;27;56;92;48;49;48;9.0;20.0;15.0;13.0;14.0;95;29;25200.0;0.0;0.0;3660.0;15660.0;5880.0;1260.0;2100.0;19.0;983;0.0;13.0;10.0;18.0;1.0;19.0;55.0;62.93481717011129;8.092895420436871;48;92;14.137030995106036;1.7402674582141788;10.0;19.0;29.1025;14.772338804332914;5;77
